"","price","building_number","street_number","street_name","city","province","squares","type","year","age","bed","bath","tax","longitude","latitude"
"547","$818,000","110","3289","Riverwalk Avenue","Vancouver East","BC","926 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.037858,49.205857
"548","$818,000","1307","7328","Arcola Street","Burnaby","BC","1,112 sq.ft.","Residential, Condo",2009,9,2,"2","$2,764",-122.9516125,49.2187896
"549","$818,000","16","22788","Westminster Highway","Richmond","BC","1,517 sq.ft.","Residential, Condo",2009,9,3,"3+1","$2,221",-122.969338,49.174506
"550","$815,000","C1610","3333","Brown Road","Richmond","BC","880 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.1295012,49.186096
"551","$813,740","1305","5599","Cooney Road","Richmond","BC","667 sq.ft.","Residential, Condo",2018,NA,1,"1",NA,-123.1315365,49.1728858
"552","$812,000","408","8189","Cambie Street","Vancouver West","BC","730 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.1175953,49.2103982
"553","$812,000","3502","488","Sw Marine Drive","Vancouver West","BC","703 sq.ft.","Residential, Condo",2015,3,2,"1","$1,829",-123.1166368,49.2098573
"554","$810,000","112","2065","W 12th Avenue","Vancouver West","BC","790 sq.ft.","Residential, Condo",2003,15,1,"1","$1,617",-123.1517961,49.2611298
"555","$809,900","611","5011","Springs Boulevard","Tsawwassen","BC","1,010 sq.ft.","Residential, Condo",2018,NA,2,"2","$2,500",-123.0857521,49.0321527
"556","$809,000","1207","1788","Columbia Street","Vancouver West","BC","715 sq.ft.","Residential, Condo",2018,NA,2,"1",NA,-123.1091615,49.2695541
"557","$809,000","1607","788","Hamilton Street","Vancouver West","BC","771 sq.ft.","Residential, Condo",2009,9,1,"1","$1,745",-123.1152492,49.2788988
"558","$805,000","1602","6588","Nelson Avenue","Burnaby","BC","811 sq.ft.","Residential, Condo",2015,3,2,"2","$2,498",-122.9937796,49.223837
"559","$799,999","1306","7575","Alderbridge Way","Richmond","BC","1,150 sq.ft.","Residential, Condo",2008,10,2,"2","$1,706",-123.1445269,49.1736419
"560","$799,999","1601","7388","Sandborne Avenue","Burnaby","BC","1,203 sq.ft.","Residential, Condo",2002,16,2,"2","$2,053",-122.9610011,49.20986
"561","$799,900","1208","1009","Expo Boulevard","Vancouver West","BC","738 sq.ft.","Residential, Condo",1997,21,1,"1","$1,385",-123.1172589,49.2749423
"562","$799,900","3201","5515","Boundary Road","Vancouver East","BC","767 sq.ft.","Residential, Condo",2017,1,2,"2","$1,459",-123.0238419,49.2342864
"563","$799,900","809","6461","Telford Avenue","Burnaby","BC","946 sq.ft.","Residential, Condo",2014,4,2,"2","$2,725",-123.0040735,49.2251902
"564","$799,900","1103","288","Ungless Way","Port Moody","BC","1,294 sq.ft.","Residential, Condo",2008,10,2,"2","$3,118",-122.8242912,49.2834857
"565","$799,900","322","55","E Cordova Street","Vancouver East","BC","851 sq.ft.","Residential, Condo",2007,11,1,"1","$1,769",-123.1034019,49.2824456
"566","$799,900","209","128","E 8th Street","North Vancouver","BC","924 sq.ft.","Residential, Condo",2021,NA,2,"2",NA,-123.0737451,49.3187063
"567","$799,900","508","9213","Odlin Road","Richmond","BC","938 sq.ft.","Residential, Condo",2020,NA,2,"2",NA,-123.1223497,49.1817472
"568","$799,900","301","2965","Fir Street","Vancouver West","BC","818 sq.ft.","Residential, Condo",2006,12,2,"2","$1,841",-123.141565,49.259272
"569","$799,900","412","2520","Manitoba Street","Vancouver West","BC","837 sq.ft.","Residential, Condo",2007,11,1,"1","$1,923",-123.1066155,49.2627137
"570","$799,900","122","738","E 29th Avenue","Vancouver East","BC","833 sq.ft.","Residential, Condo",2011,7,2,"2","$1,649",-123.0891604,49.2443572
"571","$799,900","205","3626","W 28th Avenue","Vancouver West","BC","879 sq.ft.","Residential, Condo",1984,34,2,"1","$1,557",-123.1855589,49.2470108
"572","$799,900","507","546","Beatty Street","Vancouver West","BC","685 sq.ft.","Residential, Condo",2009,9,1,"1","$1,721",-123.109298,49.2804969
"573","$799,900","305","1707","Charles Street","Vancouver East","BC","1,153 sq.ft.","Residential, Condo",1996,22,2,"2+1","$2,031",-123.0692868,49.2731601
"574","$799,900","901","8833","Hazelbridge Way","Richmond","BC","933 sq.ft.","Residential, Condo",2016,2,2,"2","$2,025",-123.1269443,49.1896149
"575","$799,888","Ph5","2228","Marstrand Avenue","Vancouver West","BC","716 sq.ft.","Residential, Condo",1998,20,1,"1","$1,834",-123.1563084,49.2623563
"576","$799,888","1105","188","Keefer Street","Vancouver East","BC","821 sq.ft.","Residential, Condo",2016,2,2,"2","$1,950",-123.1000855,49.2793126
"577","$799,800","1808","1189","Howe Street","Vancouver West","BC","792 sq.ft.","Residential, Condo",1999,19,2,"2","$1,730",-123.1269476,49.2783621
"578","$799,800","912","8688","Hazelbridge Way","Richmond","BC","856 sq.ft.","Residential, Condo",2018,NA,2,"2","$1,000",-123.1285761,49.1893323
"579","$799,800","103","1111","E 27th Street","North Vancouver","BC","955 sq.ft.","Residential, Condo",2009,9,2,"2","$3,189",-123.0427249,49.3326865
"580","$799,800","403","245","Ross Drive","New Westminster","BC","1,335 sq.ft.","Residential, Condo",2011,7,2,"2","$3,076",-122.8999573,49.2145391
"581","$799,500","703","10788","No. 5 Road","Richmond","BC","1,164 sq.ft.","Residential, Condo",2018,NA,2,"2","$1,807",-123.0894549,49.1344277
"582","$799,500","304","1001","Richards Street","Vancouver West","BC","831 sq.ft.","Residential, Condo",2004,14,2,"2","$1,898",-123.1216717,49.2779315
"583","$799,000","S207","5289","Cambie Street","Vancouver West","BC","635 sq.ft.","Residential, Condo",2019,NA,1,"1",NA,-123.1164797,49.2374526
"584","$799,000","1212","235","Keith Road","West Vancouver","BC","855 sq.ft.","Residential, Condo",1979,39,1,"1","$966",-123.1210027,49.33215
"585","$799,000","402","8989","Hudson Street","Vancouver West","BC","795 sq.ft.","Residential, Condo",1997,21,2,"2","$1,173",-123.1349429,49.2036836
"586","$799,000","407","3590","W 26th Avenue","Vancouver West","BC","791 sq.ft.","Residential, Condo",1997,21,2,"1","$1,367",-123.184749,49.2489234
"587","$799,000","2309","610","Granville Street","Vancouver West","BC","648 sq.ft.","Residential, Condo",2006,12,1,"1","$1,702",-123.116417,49.2832675
"588","$799,000","606","2689","Kingsway","Vancouver East","BC","874 sq.ft.","Residential, Condo",2014,4,2,"2","$1,495",-123.0499827,49.2384956
"589","$799,000","303","10788","No 5 Road","Richmond","BC","969 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.0894549,49.1344277
"590","$799,000","102","528","W King Edward","Vancouver West","BC","622 sq.ft.","Residential, Condo",2019,NA,1,"1",NA,-123.1168782,49.2487262
"591","$799,000","406","2130","W 12th Avenue","Vancouver West","BC","1,087 sq.ft.","Residential, Condo",1995,23,2,"2","$2,085",-123.1538177,49.2608923
"592","$799,000","313","9199","Tomicki Avenue","Richmond","BC","1,175 sq.ft.","Residential, Condo",2009,9,3,"2","$1,780",-123.1219073,49.1805852
"593","$799,000","1706","888","Homer Street","Vancouver West","BC","688 sq.ft.","Residential, Condo",2011,7,1,"1","$1,834",-123.1179095,49.2785678
"594","$799,000","101","5388","Grimmer Street","Burnaby","BC","1,126 sq.ft.","Residential, Condo",2011,7,3,"2","$2,264",-122.985967,49.2234469
"595","$799,000","472","250","E 6th Avenue","Vancouver East","BC","656 sq.ft.","Residential, Condo",2012,6,1,"1","$1,409",-123.0997821,49.2652452
"596","$799,000","322","9388","Tomicki Avenue","Richmond","BC","967 sq.ft.","Residential, Condo",2017,1,2,"2","$1,968",-123.1195016,49.180064
"597","$799,000","705","7708","Alderbridge Way","Richmond","BC","991 sq.ft.","Residential, Condo",2017,1,2,"2",NA,-123.1436106,49.1747699
"598","$799,000","1517","8988","Patterson Road","Richmond","BC","925 sq.ft.","Residential, Condo",2017,1,2,"2","$2,288",-123.1259654,49.1901941
"599","$799,000","508","3557","Sawmill Crescent","Vancouver East","BC","935 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.0295676,49.2061939
"600","$799,000","706","555","Jervis Street","Vancouver West","BC","667 sq.ft.","Residential, Condo",1995,23,1,"1","$1,606",-123.1258117,49.2893935
"601","$799,000","1107","1788","Columbia Street","Vancouver West","BC","715 sq.ft.","Residential, Condo",2018,NA,2,"1",NA,-123.1091615,49.2695541
"602","$799,000","205","2888","E 2nd Avenue","Vancouver East","BC","855 sq.ft.","Residential, Condo",2012,6,2,"2","$1,523",-123.0446913,49.268372
"603","$799,000","209","1633","Tatlow Avenue","North Vancouver","BC","971 sq.ft.","Residential, Condo",2019,NA,2,"2",NA,-123.1175821,49.3239685
"604","$799,000","322","7453","Moffatt Road","Richmond","BC","1,228 sq.ft.","Residential, Condo",1988,30,2,"2","$1,631",-123.1463393,49.1578017
"605","$799,000","209","1465","Comox Street","Vancouver West","BC","952 sq.ft.","Residential, Condo",1988,30,2,"2+1","$1,935",-123.1345387,49.2857775
"606","$799,000","113","2065","W 12th Avenue","Vancouver West","BC","799 sq.ft.","Residential, Condo",2003,15,1,"1","$1,713",-123.1517961,49.2611298
"607","$799,000","609","4028","Knight Street","Vancouver East","BC","905 sq.ft.","Residential, Condo",2008,10,2,"2","$1,297",-123.0758657,49.2496435
"608","$799,000","1701","138","E Esplanade Avenue","North Vancouver","BC","690 sq.ft.","Residential, Condo",2007,11,1,"1","$2,151",-123.0784631,49.310731
"609","$799,000","605","488","Helmcken Street","Vancouver West","BC","871 sq.ft.","Residential, Condo",1995,23,2,"2","$1,408",-123.1226442,49.2766644
"610","$799,000","11b","6128","Patterson Avenue","Burnaby","BC","1,028 sq.ft.","Residential, Condo",1992,26,2,"2","$2,196",-123.0119955,49.2285972
"611","$799,000","2201","2232","Douglas Road","Burnaby","BC","928 sq.ft.","Residential, Condo",2011,7,2,"2","$2,678",-122.9895714,49.2640418
"612","$799,000","507","1495","Richards Street","Vancouver West","BC","563 sq.ft.","Residential, Condo",2004,14,1,"1","$1,390",-123.1281723,49.2737016
"613","$799,000","206","9399","Alexandra Road","Richmond","BC","966 sq.ft.","Residential, Condo",2015,3,2,"2","$1,896",-123.1194039,49.1789946
"614","$799,000","309","131","W 3rd Street","North Vancouver","BC","1,076 sq.ft.","Residential, Condo",1997,21,2,"2","$2,207",-123.0785482,49.3137848
"615","$799,000","209","1707","Charles Street","Vancouver East","BC","1,198 sq.ft.","Residential, Condo",1997,21,2,"2","$2,036",-123.0692868,49.2731601
"616","$799,000","3305","1408","Strathmore Mews","Vancouver West","BC","584 sq.ft.","Residential, Condo",2002,16,1,"1","$2,207",-123.126554,49.2727132
"617","$799,000","1711","8068","Westminster Highway","Richmond","BC","948 sq.ft.","Residential, Condo",2010,8,3,"2","$2,146",-123.1352964,49.1700559
"618","$799,000","419","9333","Tomicki Avenue","Richmond","BC","1,069 sq.ft.","Residential, Condo",2014,4,2,"2","$2,154",-123.1201562,49.1805253
"619","$799,000","910","8538","River District Crossing","Vancouver East","BC","932 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.0305983,49.2063798
"620","$799,000","109","2338","Western Parkway","Vancouver West","BC","858 sq.ft.","Residential, Condo",2001,17,2,"2","$1,611",-123.2416726,49.2643313
"621","$799,000","910","4670","Assembly Way","Burnaby","BC","885 sq.ft.","Residential, Condo",2018,NA,2,"2","$1,699",-123.0023463,49.2282126
"622","$799,000","901","175","W 2 Street","North Vancouver","BC","795 sq.ft.","Residential, Condo",2008,10,2,"2","$2,195",-123.0805967,49.3137249
"623","$799,000","201","2888","E 2nd Avenue","Vancouver East","BC","971 sq.ft.","Residential, Condo",2012,6,3,"2","$1,861",-123.0446913,49.268372
"624","$799,000","306","680","W 7th Avenue","Vancouver West","BC","755 sq.ft.","Residential, Condo",1999,19,1,"1","$1,967",-123.1192012,49.264913
"625","$799,000","320","428","W 8th Avenue","Vancouver West","BC","799 sq.ft.","Residential, Condo",1999,19,1,"2+1","$1,502",-123.1134252,49.2636947
"626","$799,000","213","2450","Cornwall Avenue","Vancouver West","BC","957 sq.ft.","Residential, Condo",1974,44,2,"2+1","$1,426",-123.1612071,49.2724112
"627","$799,000","4d","328","Taylor Way","West Vancouver","BC","1,286 sq.ft.","Residential, Condo",1995,23,2,"2","$1,706",-123.134379,49.3265117
"628","$799,000","308","4638","Gladstone Street","Vancouver East","BC","790 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.0620842,49.2432454
"629","$799,000","105","2736","Victoria Drive","Vancouver East","BC","1,120 sq.ft.","Residential, Condo",1991,27,2,"2","$1,614",-123.0656697,49.2601283
"630","$798,888","329","9288","Odlin Road","Richmond","BC","1,198 sq.ft.","Residential, Condo",2009,9,3,"2","$1,774",-123.1215475,49.1815049
"631","$798,888","718","10788","No 5 Road","Richmond","BC","880 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.0894549,49.1344277
"632","$798,888","1903","15","E Royal Avenue","New Westminster","BC","1,240 sq.ft.","Residential, Condo",2007,11,3,"2","$3,189",-122.8989794,49.212919
"633","$798,800","1103","1570","W 7th Avenue","Vancouver West","BC","912 sq.ft.","Residential, Condo",2002,16,2,"2","$1,627",-123.1401893,49.2651372
"634","$798,800","1104","114","W Keith Road","North Vancouver","BC","997 sq.ft.","Residential, Condo",1977,41,2,"2","$2,491",-123.0735504,49.3178303
"635","$798,800","1703","4603","Hazel Street","Burnaby","BC","1,027 sq.ft.","Residential, Condo",1991,27,2,"2","$1,601",-123.0010093,49.2302962
"636","$798,800","704","8831","Lansdowne Road","Richmond","BC","1,357 sq.ft.","Residential, Condo",1991,27,2,"2","$2,040",-123.1256119,49.1747805
"637","$798,800","2203","4189","Halifax Street","Burnaby","BC","853 sq.ft.","Residential, Condo",2015,3,2,"2","$2,654",-123.0124545,49.268393
"638","$798,700","2502","4888","Brentwood Drive","Burnaby","BC","915 sq.ft.","Residential, Condo",2008,10,2,"2","$2,328",-122.9927934,49.2658534
"639","$798,000","3110","1480","Howe Street","Vancouver West","BC","391 sq.ft.","Residential, Condo",2019,NA,1,"1",NA,-123.1310268,49.2749131
"640","$798,000","1608","7360","Elmbridge Way","Richmond","BC","900 sq.ft.","Residential, Condo",2008,10,2,"2","$1,503",-123.144469,49.171759
"641","$798,000","416","9299","Tomicki Avenue","Richmond","BC","1,084 sq.ft.","Residential, Condo",2009,9,2,"2","$1,587",-123.1214765,49.1810093
"642","$798,000","608","565","Smithe Street","Vancouver West","BC","618 sq.ft.","Residential, Condo",2009,9,1,"1","$1,525",-123.1197933,49.2795653
"643","$798,000","A","505","8333 Sweet Avenue","Richmond","BC","871 sq.ft.","Residential, Condo",2017,1,2,"2","$1,478",-123.1316199,49.1867343
"644","$798,000","1806","2088","Madison Avenue","Burnaby","BC","1,000 sq.ft.","Residential, Condo",2005,13,2,"2","$2,609",-123.0081344,49.2658991
"645","$798,000","511","9366","Tomicki Avenue","Richmond","BC","930 sq.ft.","Residential, Condo",2016,2,2,"2","$1,896",-123.12056,49.1800772
"646","$798,000","213","4723","Dawson Street","Burnaby","BC","1,012 sq.ft.","Residential, Condo",2007,11,2,"2","$2,329",-122.9972203,49.2646596
"647","$798,000","203","12","Athletes Way","Vancouver West","BC","712 sq.ft.","Residential, Condo",2010,8,1,"1","$1,842",-123.1049321,49.2714524
"648","$798,000","809","1500","Howe Street","Vancouver West","BC","943 sq.ft.","Residential, Condo",1989,29,2,"2+1","$1,873",-123.131936,49.2742833
"649","$798,000","903","822","Homer Street","Vancouver West","BC","805 sq.ft.","Residential, Condo",1999,19,2,"2","$1,730",-123.1172757,49.2790367
"650","$798,000","708","8238","Saba Road","Richmond","BC","1,089 sq.ft.","Residential, Condo",1998,20,3,"2","$1,777",-123.1330987,49.1686018
"651","$798,000","503","2738","Library Lane","North Vancouver","BC","852 sq.ft.","Residential, Condo",2018,NA,2,"2",NA,-123.0724139,49.3199816
"652","$798,000","2501","1351","Continental Street","Vancouver West","BC","581 sq.ft.","Residential, Condo",2013,5,1,"1","$1,839",-123.1287753,49.2761771
"653","$798,000","1025","68","Smithe Street","Vancouver West","BC","581 sq.ft.","Residential, Condo",2016,2,1,"1","$1,673",-123.1132801,49.2748965
"654","$798,000","1008","199","Victory Ship Way","North Vancouver","BC","692 sq.ft.","Residential, Condo",2015,3,1,"1","$2,313",-123.0773381,49.3089274
"655","$798,000","308","1950","Robson Street","Vancouver West","BC","883 sq.ft.","Residential, Condo",1985,33,2,"1","$1,794",-123.1380969,49.2927356
"656","$798,000","1002","158","W 13th Street","North Vancouver","BC","846 sq.ft.","Residential, Condo",2009,9,2,"2","$1,968",-123.0750854,49.3203193
"657","$798,000","407","8160","Lansdowne Road","Richmond","BC","988 sq.ft.","Residential, Condo",2010,8,2,"2","$2,014",-123.134049,49.17351
"658","$798,000","506","1067","Marinaside Crescent","Vancouver West","BC","776 sq.ft.","Residential, Condo",2001,17,1,"1","$1,984",-123.117362,49.2735948
"659","$798,000","910","7468","Lansdowne Road","Richmond","BC","833 sq.ft.","Residential, Condo",2017,1,2,"2","$2,057",-123.1463149,49.1736192
"660","$795,000","1405","1050","Burrard Street","Vancouver West","BC","685 sq.ft.","Residential, Condo",1994,24,1,"1","$1,219",-123.12652,49.2801011
"661","$790,000","320","360","E 36th Avenue","Vancouver East","BC","1,102 sq.ft.","Residential, Condo",1995,23,2,"2","$1,612",-123.0987007,49.2378641
"662","$790,000","906","7063","Hall Avenue","Burnaby","BC","1,044 sq.ft.","Residential, Condo",2007,11,2,"2","$2,376",-122.9551997,49.2196395
"663","$790,000","223","2545","W Broadway","Vancouver West","BC","871 sq.ft.","Residential, Condo",1995,23,2,"2+1","$1,827",-123.1633424,49.2642003
"664","$790,000","502","1480","Howe Street","Vancouver West","BC","530 sq.ft.","Residential, Condo",2019,NA,1,"1",NA,-123.1310268,49.2749131
"665","$789,999","503","4400","Buchanan Street","Burnaby","BC","897 sq.ft.","Residential, Condo",2010,8,2,"2","$1,954",-123.0047967,49.2673214
"666","$789,900","304","3480","Main Street","Vancouver East","BC","898 sq.ft.","Residential, Condo",1993,25,2,"2","$1,604",-123.1005083,49.2543121
"667","$789,900","202","1195","W 8th Avenue","Vancouver West","BC","804 sq.ft.","Residential, Condo",1997,21,2,"2","$1,641",-123.1309355,49.2645005
"668","$789,000","105","1396","Burnaby Street","Vancouver West","BC","1,055 sq.ft.","Residential, Condo",1977,41,2,"2","$1,807",-123.1372028,49.2827352
"669","$789,000","504","8811","Lansdowne Road","Richmond","BC","1,357 sq.ft.","Residential, Condo",1990,28,2,"2","$1,999",-123.1257749,49.1742287
"670","$789,000","205","1868","W 5th Avenue","Vancouver West","BC","730 sq.ft.","Residential, Condo",2000,18,1,"1","$1,841",-123.1474153,49.2669168
"671","$789,000","1103","1555","Eastern Avenue","North Vancouver","BC","990 sq.ft.","Residential, Condo",1991,27,2,"2","$1,986",-123.0711937,49.3230834
